gene_id,Symbol,Product_Description
PVP01_1417000,IPK2,"inositol.polyphosphate.kinase,.putative"
PVP01_1417100,N/A,"ADP-ribosylation.factor,.putative"
PVP01_1417200,N/A,"CPP,UF"
PVP01_1417300,SAS6L,"SAS6-like.protein,.putative"
PVP01_1417400,PRP40,"pre-mRNA-processing.factor.40,.putative"
PVP01_1417500,N/A,"choline-phosphate.cytidylyltransferase,.putative"
PVP01_1417600,N/A,"CPP,UF"
PVP01_1417700,SEC20,"protein.transport.protein.SEC20,.putative"
PVP01_1417800,N/A,"CPP,UF"
PVP01_1417900,USP39,"U4/U6.U5.tri-snRNP-associated.protein.2,.putative"
PVP01_1418000,MCM4,"DNA.replication.licensing.factor.MCM4,.putative"
PVP01_1418100,ApiAP2,"AP2.domain.transcription.factor,.putative"
PVP01_1418200,N/A,"CPP,UF"
PVP01_1418300,N/A,"zinc.finger.protein,.putative"
PVP01_1418400,N/A,"CPP,UF"
PVP01_1418500,N/A,"CPP,UF"
PVP01_1418600,N/A,"CPP,UF"
PVP01_1418700,RPS19,"40S.ribosomal.protein.S19,.putative"
PVP01_1418800,NOC4,"nucleolar.complex.protein.4,.putative"
PVP01_1418900,N/A,"CPP,UF"
PVP01_1419000,N/A,"ferredoxin,.putative"
PVP01_1419100,G3PAT,"glycerol-3-phosphate.1-O-acyltransferase,.putative"
PVP01_1419200,N/A,"CPP,UF"
PVP01_1419300,SMC2,"structural.maintenance.of.chromosomes.protein.2,.putative"
PVP01_1419400,N/A,"CPP,UF"
PVP01_1419500,N/A,"CPP,UF"
PVP01_1419600,N/A,"CPP,UF"
PVP01_1419700,SEC63,"translocation.protein.SEC63,.putative"
PVP01_1419800,N/A,"CPP,UF"
PVP01_1419900,N/A,"CPP,UF"
PVP01_1420000,N/A,"ubiquitin.carboxyl-terminal.hydrolase.MINDY,.putative"
PVP01_1420100,N/A,"CPP,UF"
PVP01_1420200,TRM1,"tRNA.(guanine(26)-N(2))-dimethyltransferase,.putative"
PVP01_1420300,N/A,"CPP,UF"
PVP01_1420400,N/A,"CPP,UF"
PVP01_1420500,N/A,"ACDC.domain-containing.protein,.putative"
PVP01_1420600,N/A,"protein.phosphatase.PP2A.regulatory.subunit.A,.putative"
PVP01_1420700,N/A,"CPP,UF"
PVP01_1420800,PRP2,"golgi.protein.1,.putative"
PVP01_1420900,ClpS,"ATP-dependent.Clp.protease.adapter.protein.ClpS,.putative"
PVP01_1421000,N/A,"TBC.domain.protein,.putative"
PVP01_1421100,N/A,"CPP,UF"
PVP01_1421200,SPB,"type.I.signal.peptidase,.putative"
PVP01_1421300,N/A,"SNARE.protein,.putative"
PVP01_1421400,RAB11a,"ras-related.protein.Rab-11A,.putative"
PVP01_1421500,N/A,"CPP,UF"
PVP01_1421600,N/A,"dihydrolipoyllysine-residue.succinyltransferase.component.of.2-oxoglutarate.dehydrogenase.complex,.putative"
PVP01_1421700,N/A,"RNA-binding.protein,.putative"
PVP01_1421800,N/A,"CPP,UF"
PVP01_1421900,N/A,"CPP,UF"
PVP01_1422000,N/A,"conserved.protein,.unknown.function"
PVP01_1422100,N/A,"CPP,UF"
PVP01_1422200,DHHC8,"palmitoyltransferase.DHHC8,.putative"
PVP01_1422300,PDEbeta,"3',5'-cyclic.nucleotide.phosphodiesterase,.putative"
PVP01_1422400,N/A,"3',5'-cyclic.nucleotide.phosphodiesterase,.putative"
PVP01_1422500,SR25,"GPCR-like.receptor.SR25,.putative"
PVP01_1422600,N/A,"CPP,UF"
PVP01_1422700,N/A,"mitochondrial.ribosomal.protein.S5.precursor,.putative"
PVP01_1422800,N/A,"CPP,UF"
PVP01_1422900,NELFA,"negative.elongation.factor.A,.putative"
PVP01_1423000,N/A,"CPP,UF"
PVP01_1423100,H2B.Z,"histone.H2B.variant,.putative"
PVP01_1423200,N/A,"MAATS1.domain-containing.protein,.putative"
PVP01_1423300,N/A,"CPP,UF"
PVP01_1423400,DHHC4,"palmitoyltransferase.DHHC4,.putative"
PVP01_1423500,N/A,"calmodulin,.putative"
PVP01_1423600,N/A,"transcription.elongation.factor.s-II,.putative"
PVP01_1423700,N/A,"CPP,UF"
PVP01_1423800,N/A,tRNA.Asparagine
PVP01_1423900,N/A,tRNA.Leucine
PVP01_1424000,N/A,tRNA.Serine
PVP01_1424100,PNPase,"4-nitrophenylphosphatase,.putative"
PVP01_1424200,MYCBP,"C-Myc-binding.protein,.putative"
PVP01_1424300,N/A,"CPP,UF"
PVP01_1424400,N/A,"calcium-dependent.protein.kinase.3,.putative"
PVP01_1424500,PSOP20,"secreted.ookinete.protein,.putative"
PVP01_1424600,N/A,"ATP.synthase.subunit.epsilon,.mitochondrial,.putative"
PVP01_1424700,N/A,"GTP-binding.translation.elongation.factor.tu.family.protein,.putative"
PVP01_1424800,N/A,"CPP,UF"
PVP01_1424900,DMT1,"drug/metabolite.transporter.DMT1,.putative"
PVP01_1425000,CDF,"cation.diffusion.facilitator.family.protein,.putative"
PVP01_1425100,N/A,"FAD-dependent.monooxygenase,.putative"
PVP01_1425200,N/A,"importin.beta,.putative"
PVP01_1425300,N/A,"RAP.protein,.putative"
PVP01_1425400,Sel3,"selenoprotein,.putative"
PVP01_1425500,FeSOD,"superoxide.dismutase.[Fe],.putative"
PVP01_1425600,N/A,"CPP,UF"
PVP01_1425700,N/A,"CPP,UF"
PVP01_1425800,N/A,"CPP,UF"
PVP01_1425900,N/A,"phospholipase.DDHD1,.putative"
PVP01_1426000,N/A,"AAA.family.ATPase,.putative"
PVP01_1426100,ALBA1,"DNA/RNA-binding.protein.Alba.1,.putative"
PVP01_1426200,N/A,"CPP,UF"
PVP01_1426300,N/A,"60S.ribosomal.protein.L13,.putative"
PVP01_1426400,N/A,"40S.ribosomal.protein.S16,.putative"
PVP01_1426500,GMD,"GDP-mannose.4,6-dehydratase,.putative"
PVP01_1426600,N/A,"ABC.transporter.F.family.member.1,.putative"
PVP01_1426700,N/A,"translation.initiation.factor.SUI1,.putative"
PVP01_1426800,N/A,"PUB.domain-containing.protein,.putative"
PVP01_1426900,N/A,"CPP,UF"
PVP01_1427000,N/A,"CPP,UF"
PVP01_1427100,N/A,"CS.domain.protein,.putative"
PVP01_1427200,N/A,"CPP,UF"
PVP01_1427300,N/A,"CPP,UF"
PVP01_1427400,N/A,"conserved.protein,.unknown.function"
PVP01_1427500,SNRPC,"U1.small.nuclear.ribonucleoprotein.C,.putative"
PVP01_1427600,N/A,"ubiquitin-conjugating.enzyme.E2,.putative"
PVP01_1427700,N/A,"RNA-binding.protein,.putative"
PVP01_1427800,N/A,"karyopherin.alpha,.putative"
PVP01_1427900,SSP3,"sporozoite.surface.protein.3,.putative"
PVP01_1428000,N/A,"trypsin-like.serine.protease,.putative"
PVP01_1428100,N/A,"GTPase,.putative"
PVP01_1428200,N/A,"conserved.protein,.unknown.function"
PVP01_1428300,N/A,"CPP,UF"
PVP01_1428400,N/A,"RNA-binding.protein,.putative"
PVP01_1428500,N/A,"CPP,UF"
PVP01_1428600,N/A,"CPP,UF"
PVP01_1428700,N/A,"CPP,UF"
PVP01_1428800,CARM1,"histone-arginine.methyltransferase.CARM1,.putative"
PVP01_1428900,N/A,"conserved.protein,.unknown.function"
PVP01_1429000,CAF1,"CCR4-associated.factor.1,.putative"
PVP01_1429100,EMC1,"ER.membrane.protein.complex.subunit.1,.putative"
PVP01_1429200,N/A,"mitochondrial.carrier.protein,.putative"
PVP01_1429300,CUL1,"cullin-1,.putative"
PVP01_1429400,N/A,"CPP,UF"
PVP01_1429500,PPPK-DHPS,"hydroxymethyldihydropterin.pyrophosphokinase-dihydropteroate.synthase,.putative"
PVP01_1429600,N/A,"CPP,UF"
PVP01_1429700,DBP1,"ATP-dependent.RNA.helicase.DBP1,.putative"
PVP01_1429800,PPM7,"protein.phosphatase.PPM7,.putative"
PVP01_1429900,AQP2,"aquaporin,.putative"
PVP01_1430000,PPM5,"protein.phosphatase.PPM5,.putative"
PVP01_1430100,ABCK1,"ABC1.family,.putative"
PVP01_1430200,N/A,"50S.ribosomal.protein.L33,.putative"
PVP01_1430300,N/A,"acyl-CoA.binding.protein,.putative"
PVP01_1430400,JmjC1,"JmjC.domain-containing.protein,.putative"
PVP01_1430500,N/A,"CPP,UF"
PVP01_1430600,RUVB1,"RuvB-like.helicase.1,.putative"
PVP01_1430700,N/A,"peptidase.family.C50,.putative"
PVP01_1430800,N/A,"histone.acetyltransferase.subunit.NuA4,.putative"
PVP01_1430900,N/A,"CPP,UF"
PVP01_1431000,N/A,"CPP,UF"
PVP01_1431100,N/A,"CPP,UF"
PVP01_1431200,N/A,"WD.repeat-containing.protein,.putative"
PVP01_1431300,N/A,"tetratricopeptide.repeat.protein,.putative"
PVP01_1431400,GAT,"glycerol-3-phosphate.1-O-acyltransferase,.putative"
PVP01_1431500,N/A,"conserved.protein,.unknown.function"
PVP01_1431600,EIF3A,"eukaryotic.translation.initiation.factor.3.subunit.A,.putative"
PVP01_1431700,N/A,"iron-sulfur.subunit.of.succinate.dehydrogenase,.putative"
PVP01_1431800,BDP2,"bromodomain.protein.2,.putative"
PVP01_1431900,N/A,U1.spliceosomal.RNA
PVP01_1432000,N/A,"CPP,UF"
PVP01_1432100,N/A,"CPP,UF"
PVP01_1432200,N/A,"CPP,UF"
PVP01_1432300,N/A,"integral.membrane.protein.GPR180,.putative"
PVP01_1432400,DLC8,"dynein.light.chain.1,.putative"
PVP01_1432500,RPB8,"DNA-directed.RNA.polymerases.I,.II,.and.III.subunit.RPABC3,.putative"
PVP01_1432600,PRS,"proline--tRNA.ligase,.putative"
PVP01_1432700,N/A,"CPP,UF"
PVP01_1432800,N/A,"CPP,UF"
PVP01_1432900,PIGO,"GPI.ethanolamine.phosphate.transferase.3,.putative"
PVP01_1433000,SET5,"histone-lysine.N-methyltransferase,.putative"
PVP01_1433100,N/A,"geranylgeranyl.transferase.type-2.subunit.beta,.putative"
PVP01_1433200,EMC6,"ER.membrane.protein.complex.subunit.6,.putative"
PVP01_1433300,N/A,"CPP,UF"
PVP01_1433400,N/A,"adrenodoxin-type.ferredoxin,.putative"
PVP01_1433500,N/A,"CPP,UF"
PVP01_1433600,N/A,"CPP,UF"
PVP01_1433700,N/A,"CPP,UF"
PVP01_1433800,Trx-Px2,"thioredoxin.peroxidase.2,.putative"
PVP01_1433900,N/A,"CPP,UF"
PVP01_1434000,CYP32,"peptidyl-prolyl.cis-trans.isomerase,.putative"
PVP01_1434100,N/A,"10.kDa.chaperonin,.putative"
PVP01_1434200,N/A,"CPP,UF"
PVP01_1434300,N/A,"CPP,UF"
PVP01_1434400,N/A,"CPP,UF"
PVP01_1434500,N/A,"CPP,UF"
PVP01_1434600,N/A,"CPP,UF"
PVP01_1434700,SR10,"serpentine.receptor,.putative"
PVP01_1434800,N/A,"serine--tRNA.ligase,.putative"
PVP01_1434900,N/A,"CPP,UF"
PVP01_1435000,N/A,"glycerol-3-phosphate.dehydrogenase.[NAD(+)],.putative"
PVP01_1435100,SRP19,"signal.recognition.particle.subunit.SRP19,.putative"
PVP01_1435200,N/A,"CPP,UF"
PVP01_1435300,MDV1,"male.development.gene.1,.putative"
PVP01_1435400,CelTOS,cell.traversal.protein.for.ookinetes.and.sporozoites
PVP01_1435500,PLP2,perforin-like.protein.2
PVP01_1435600,N/A,tRNA.Proline
PVP01_1435700,N/A,"DNA-binding.chaperone,.putative"
PVP01_1435800,N/A,"CPP,UF"
PVP01_1435900,SPO11,"meiotic.recombination.protein.SPO11,.putative"
PVP01_1436000,MRD1,"multiple.RNA-binding.domain-containing.protein.1,.putative"
PVP01_1436100,N/A,"GTP-binding.protein,.putative"
PVP01_1436200,N/A,"CPP,UF"
PVP01_1436300,N/A,"CPP,UF"
PVP01_1436400,APC10,"anaphase-promoting.complex.subunit.10,.putative"
PVP01_1436500,N/A,"CPP,UF"
PVP01_1436600,DPH3,"diphthamide.biosynthesis.protein.3,.putative"
PVP01_1436700,N/A,"PPPDE.peptidase.domain-containing.protein,.putative"
PVP01_1436800,TRAMP,"thrombospondin-related.apical.membrane.protein,.putative"
PVP01_1436900,N/A,"CPP,UF"
PVP01_1437000,N/A,"CPP,UF"
PVP01_1437100,AP2-MU,"AP-2.complex.subunit.mu,.putative"
PVP01_1437200,N/A,"triose.or.hexose.phosphate/phosphate.translocator,.putative"
PVP01_1437300,DYN3,"dynamin-like.protein,.putative"
PVP01_1437400,RRS,"arginine--tRNA.ligase,.putative"
PVP01_1437500,N/A,"CPP,UF"
PVP01_1437600,PSOP17,"secreted.ookinete.protein,.putative"
PVP01_1437700,N/A,"WD.repeat-containing.protein,.putative"
PVP01_1437800,FRM2,"formin.2,.putative"
PVP01_1437900,N/A,"clathrin.heavy.chain,.putative"
PVP01_1438000,ATPase2,"aminophospholipid-transporting.P-ATPase,.putative"
PVP01_1438100,RKIP,"raf.kinase.inhibitor,.putative"
PVP01_1438200,N/A,"CPP,UF"
PVP01_1438300,N/A,"ribulose-phosphate.3-epimerase,.putative"
PVP01_1438400,N/A,"zinc.finger.protein,.putative"
PVP01_1438500,PRP17,"pre-mRNA-processing.factor.17,.putative"
PVP01_1438600,N/A,"CPP,UF"
PVP01_1438700,N/A,"cell.cycle.associated.protein,.putative"
PVP01_1438800,DRN1,"debranching.enzyme-associated.ribonuclease,.putative"
PVP01_1438900,TSR3,"ribosome.biogenesis.protein.TSR3,.putative"
PVP01_1439000,N/A,"CPP,UF"
PVP01_1439100,N/A,"CPP,UF"
PVP01_1439200,HP1,"heterochromatin.protein.1,.putative"
PVP01_1439300,SET10,"histone-lysine.N-methyltransferase,.H3.lysine-4.specific,.putative"
PVP01_1439400,N/A,"CPP,UF"
PVP01_1439500,N/A,"CPP,UF"
PVP01_1439600,N/A,"CPP,UF"
PVP01_1439700,IMC1h,"inner.membrane.complex.protein.1h,.putative"
PVP01_1439800,N/A,"CPP,UF"
PVP01_1439900,N/A,"protein.TSSC1,.putative"
PVP01_1440000,N/A,"FbpA.domain.protein,.putative"
PVP01_1440100,N/A,"CPP,UF"
PVP01_1440200,N/A,"CPP,UF"
PVP01_1440300,N/A,"tRNA-splicing.ligase.RtcB,.putative"
PVP01_1440400,N/A,"CPP,UF"
PVP01_1440500,GRP94,"endoplasmin,.putative"
PVP01_1440600,ApiAP2,"AP2.domain.transcription.factor,.putative"
PVP01_1440700,DPH6,"diphthine--ammonia.ligase,.putative"
PVP01_1440800,AP2-G,"AP2.domain.transcription.factor.AP2-G,.putative"
PVP01_1440900,GAP45,"glideosome-associated.protein.45,.putative"
PVP01_1441000,N/A,"CPP,UF"
PVP01_1441100,N/A,"CPP,UF"
PVP01_1441200,N/A,"CPP,UF"
PVP01_1441300,N/A,"cAMP-dependent.protein.kinase.regulatory.subunit,.putative"
PVP01_1441400,N/A,"nucleus.export.protein.BRR6,.putative"
PVP01_1441500,GyrA,"DNA.gyrase.subunit.A,.putative"
PVP01_1441600,N/A,"phospholipid-transporting.ATPase,.putative"
PVP01_1441700,N/A,"CPP,UF"
PVP01_1441800,N/A,"CPP,UF"
PVP01_1441900,VIT,"vacuolar.iron.transporter,.putative"
PVP01_1442000,YHM2,"citrate/oxoglutarate.carrier.protein,.putative"
PVP01_1442100,N/A,"50S.ribosomal.protein.L24,.putative"
PVP01_1442200,GCH1,"GTP.cyclohydrolase.I,.putative"
PVP01_1442300,N/A,"CPP,UF"
PVP01_1442400,N/A,"BRO1.domain-containing.protein,.putative"
PVP01_1442500,PABP,"polyadenylate-binding.protein,.putative"
PVP01_1442600,N/A,"CPP,UF"
PVP01_1442700,ASF1,"histone.chaperone.ASF1,.putative"
PVP01_1442800,CCHL,"cytochrome.c.heme.lyase,.putative"
PVP01_1442900,N/A,"CPP,UF"
PVP01_1443000,N/A,"CPP,UF"
PVP01_1443100,SF3B6,"splicing.factor.3B.subunit.6,.putative"
PVP01_1443200,N/A,"CPP,UF"
PVP01_1443300,N/A,"isoleucine--tRNA.ligase,.putative"
PVP01_1443400,N/A,"CPP,UF"
PVP01_1443500,N/A,"CPP,UF"
PVP01_1443600,N/A,"CPP,UF"
PVP01_1443700,N/A,"small.subunit.rRNA.processing.factor,.putative"
PVP01_1443800,N/A,"CPP,UF"
PVP01_1443900,N/A,"VAC14.domain-containing.protein,.putative"
PVP01_1444000,N/A,"ubiquitin-activating.enzyme.E1,.putative"
PVP01_1444100,N/A,"CPP,UF"
PVP01_1444200,N/A,"CPP,UF"
PVP01_1444300,HAD3,"haloacid.dehalogenase-like.hydrolase,.putative"
PVP01_1444400,N/A,"CPP,UF"
PVP01_1444500,HAD2,"haloacid.dehalogenase-like.hydrolase,.putative"
PVP01_1444600,N/A,"CPP,UF"
PVP01_1444700,N/A,"RAP.protein,.putative"
PVP01_1444800,PCNA2,"proliferating.cell.nuclear.antigen.2,.putative"
PVP01_1444900,RRP9,"U3.small.nucleolar.RNA-interacting.protein.2,.putative"
PVP01_1445000,ATX3,"ataxin-3,.putative"
PVP01_1445100,PV2,"parasitophorous.vacuolar.protein.2,.putative"
PVP01_1445200,N/A,"CPP,UF"
PVP01_1445300,DH60,"DNA.helicase.60,.putative"
PVP01_1445400,K1,"potassium.channel.K1,.putative"
PVP01_1445500,N/A,"CPP,UF"
PVP01_1445600,N/A,"CPP,UF"
PVP01_1445700,SOC2,"protein.SOC2,.putative"
PVP01_1445800,N/A,"CPP,UF"
PVP01_1445900,N/A,"CPP,UF"
PVP01_1446000,ELP3,"elongator.complex.protein.3,.putative"
PVP01_1446100,N/A,"RNA.pseudouridylate.synthase,.putative"
PVP01_1446200,N/A,"CPP,UF"
PVP01_1446300,LRR13,leucine-rich.repeat.protein
PVP01_1446400,N/A,"CPP,UF"
PVP01_1446500,NEK1,"NIMA.related.kinase.1,.putative"
PVP01_1446600,N/A,"CPP,UF"
PVP01_1446700,N/A,"RNA.pseudouridylate.synthase,.putative"
PVP01_1446800,MSP9,merozoite.surface.protein.9
PVP01_1446900,N/A,"CPP,UF"
PVP01_1447000,N/A,"WD.repeat-containing.protein,.putative"
PVP01_1447100,N/A,"CPP,UF"
PVP01_1447200,N/A,"CPP,UF"
PVP01_1447300,MRP2,"multidrug.resistance-associated.protein.2,.putative"
PVP01_1447400,N/A,"CPP,UF"
PVP01_1447500,MIF,"macrophage.migration.inhibitory.factor,.putative"
PVP01_1447600,CCT3,"T-complex.protein.1.subunit.gamma,.putative"
PVP01_1447700,N/A,"CPP,UF"
PVP01_1447800,N/A,"CPP,UF"
PVP01_1447900,N/A,"CPP,UF"
PVP01_1448000,MyoJ,"myosin.J,.putative"
PVP01_1448100,N/A,"CPP,UF"
PVP01_1448200,N/A,"TBC.domain-containing.protein,.putative"
PVP01_1448300,TLAP1,"thioredoxin-like.associated.protein.1,.putative"
PVP01_1448400,N/A,"vacuolar.transporter.chaperone,.putative"
PVP01_1448500,SPM2,"subpellicular.microtubule.protein.2,.putative"
PVP01_1448600,ClpQ,"ATP-dependent.protease.subunit.ClpQ,.putative"
PVP01_1448700,N/A,"WD.repeat-containing.protein,.putative"
PVP01_1448800,N/A,"sun-family.protein,.putative"
PVP01_1448900,SEC13,"protein.transport.protein.SEC13,.putative"
PVP01_1449000,N/A,"pre-mRNA-splicing.regulator,.putative"
PVP01_1449100,RIO1,"serine/threonine.protein.kinase.RIO1,.putative"
PVP01_1449200,N/A,"CPP,UF"
PVP01_1449300,RAB2,"ras-related.protein.Rab-2,.putative"
PVP01_1449400,N/A,"CPP,UF"
PVP01_1449500,N/A,"CPP,UF"
PVP01_1449600,N/A,"amino.acid.transporter,.putative"
PVP01_1449700,N/A,"mitosis.protein.dim1,.putative"
PVP01_1449800,PRP2,"pre-mRNA-splicing.factor.ATP-dependent.RNA.helicase.PRP2,.putative"
PVP01_1449900,N/A,"CPP,UF"
PVP01_1450000,N/A,"CPP,UF"
PVP01_1450100,N/A,"CPP,UF"
PVP01_1450200,aFRS,"phenylalanine--tRNA.ligase,.putative"
PVP01_1450300,CPN60,"60.kDa.chaperonin,.putative"
PVP01_1450400,LPD1,"dihydrolipoyl.dehydrogenase,.mitochondrial,.putative"
PVP01_1450500,N/A,"cytochrome.b5,.putative"
PVP01_1450600,N/A,"conserved.protein,.unknown.function"
PVP01_1450700,N/A,"CG2-related.protein,.putative"
PVP01_1450800,N/A,"CPP,UF"
PVP01_1450900,N/A,"CPP,UF"
PVP01_1451000,N/A,"CPP,UF"
PVP01_1451100,N/A,"nucleotidyltransferase,.putative"
PVP01_1451200,EF-G,"elongation.factor.G,.putative"
PVP01_1451300,N/A,"CPP,UF"
PVP01_1451400,N/A,"CPP,UF"
PVP01_1451500,N/A,"pentatricopeptide.repeat.domain-containing.protein,.putative"
PVP01_1451600,N/A,"CPP,UF"
PVP01_1451700,AARP1,"asparagine.and.aspartate.rich.protein.1,.putative"
PVP01_1451800,N/A,"homocysteine.S-methyltransferase,.putative"
PVP01_1451900,N/A,"CPP,UF"
PVP01_1452000,SENP1,"sentrin-specific.protease.1,.putative"
PVP01_1452100,N/A,"CPP,UF"
PVP01_1452200,N/A,"bromodomain.protein,.putative"
PVP01_1452300,N/A,"helicase,.putative"
PVP01_1452400,N/A,"DNA.polymerase.epsilon.subunit.B,.putative"
PVP01_1452500,N/A,"aspartyl.protease,.putative"
PVP01_1452600,N/A,"CPP,UF"
PVP01_1452700,TOC75,"protein.TOC75,.putative"
PVP01_1452800,ULG8,"upregulated.in.late.gametocytes.ULG8,.putative"
PVP01_1452900,SF3B3,"splicing.factor.3B.subunit.3,.putative"
PVP01_1453000,N/A,"CPP,UF"
PVP01_1453100,PIH1,"PIH1.domain-containing.protein,.putative"
PVP01_1453200,N/A,"CPP,UF"
PVP01_1453300,VP2,"vacuolar-type.H+.pumping.pyrophosphatase,.putative"
PVP01_1453400,NOT4,"CCR4-NOT.transcription.complex.subunit.4,.putative"
PVP01_1453500,N/A,"tetQ.family.GTPase,.putative"
PVP01_1453600,N/A,"mRNA.methyltransferase,.putative"
PVP01_1453700,SHMT,serine.hydroxymethyltransferase
PVP01_1453800,N/A,"ATP.synthase.subunit.beta,.mitochondrial,.putative"
PVP01_1453900,N/A,"CPP,UF"
PVP01_1454000,XAB2,"pre-mRNA-splicing.factor.SYF1,.putative"
PVP01_1454100,N/A,"vesicle.transport.v-SNARE.protein.VTI1,.putative"
PVP01_1454200,CARP,"clustered-asparagine-rich.protein,.putative"
PVP01_1454300,N/A,"CPP,UF"
PVP01_1454400,N/A,"CPP,UF"
PVP01_1454500,N/A,"CPP,UF"
PVP01_1454600,N/A,"CPP,UF"
PVP01_1454700,N/A,"p25-alpha.family.protein,.putative"
PVP01_1454800,N/A,"S-adenosyl-methyltransferase.mraW,.putative"
PVP01_1454900,N/A,"protein-S-isoprenylcysteine.O-methyltransferase,.putative"
PVP01_1455000,N/A,"CPP,UF"
PVP01_1455100,UBA2,"SUMO-activating.enzyme.subunit.2,.putative"
PVP01_1455200,N/A,"CPP,UF"
PVP01_1455300,N/A,"CPP,UF"
PVP01_1455400,N/A,"CPP,UF"
PVP01_1455500,N/A,"CPP,UF"
PVP01_1455600,N/A,"CPP,UF"
PVP01_1455700,PWP1,"periodic.tryptophan.protein.1,.putative"
PVP01_1455800,N/A,"conserved.protein,.unknown.function"
PVP01_1455900,HUB1,"ubiquitin-like.modifier.HUB1,.putative"
PVP01_1456000,N/A,"CPP,UF"
PVP01_1456100,N/A,"COPI.associated.protein,.putative"
PVP01_1456200,N/A,"calcyclin.binding.protein,.putative"
PVP01_1456300,N/A,"CPP,UF"
PVP01_1456400,CWC22,"pre-mRNA-splicing.factor.CWC22,.putative"
PVP01_1456500,N/A,"CPP,UF"
PVP01_1456600,N/A,"CPP,UF"
PVP01_1456700,N/A,"sphingomyelin.phosphodiesterase,.putative"
PVP01_1456800,N/A,"CPP,UF"
PVP01_1456900,ACS11,"acyl-CoA.synthetase,.putative"
PVP01_1457000,PK2,"protein.kinase.2,.putative"
PVP01_1457100,N/A,"HD.superfamily.phosphohydrolase.protein,.putative"
PVP01_1457200,N/A,"50S.ribosomal.protein.L23,.putative"
PVP01_1457300,ApiAP2,"AP2.domain.transcription.factor,.putative"
PVP01_1457400,N/A,"CPP,UF"
PVP01_1457500,N/A,"CPP,UF"
PVP01_1457600,GyrB,"DNA.gyrase.subunit.B,.putative"
PVP01_1457700,N/A,"hydroxyethylthiazole.kinase,.putative"
PVP01_1457800,FTSH1,"ATP-dependent.zinc.metalloprotease.FTSH.1,.putative"
PVP01_1457900,N/A,"CPP,UF"
PVP01_1458000,VPS16,"vacuolar.protein.sorting-associated.protein.16,.putative"
PVP01_1458100,N/A,"3-hydroxyisobutyryl-coenzyme.A.hydrolase,.putative"
PVP01_1458200,PFS2,"polyadenylation.factor.subunit.2,.putative"
PVP01_1458300,N/A,"CPP,UF"
PVP01_1458400,N/A,"CPP,UF"
PVP01_1458500,N/A,"RNA-binding.protein,.putative"
PVP01_1458600,N/A,"CPP,UF"
PVP01_1458700,N/A,"mitochondrial.carrier.protein,.putative"
PVP01_1458800,RFC4,"replication.factor.C.subunit.4,.putative"
PVP01_1458900,DBP9,"ATP-dependent.RNA.helicase.DBP9,.putative"
PVP01_1459000,N/A,"tetratricopeptide.repeat.protein,.putative"
PVP01_1459100,N/A,"CPP,UF"
PVP01_1459200,N/A,"CPP,UF"
PVP01_1459300,N/A,"queuine.tRNA-ribosyltransferase,.putative"
PVP01_1459400,N/A,"CPP,UF"
PVP01_1459500,N/A,"GAS8-like.protein,.putative"
PVP01_1459600,N/A,"CPP,UF"
PVP01_1459700,N/A,"protein.farnesyltransferase.subunit.alpha,.putative"
PVP01_1459800,N/A,"40S.ribosomal.protein.S17,.putative"
PVP01_1459900,N/A,"rab.GDP.dissociation.inhibitor.beta,.putative"
PVP01_1460000,TIM13,"mitochondrial.import.inner.membrane.translocase.subunit.TIM13,.putative"
PVP01_1460100,N/A,"t-SNARE,.putative"
PVP01_1460200,N/A,"zinc.finger.protein,.putative"
PVP01_1460300,N/A,"CPP,UF"
PVP01_1460400,N/A,"CPP,UF"
PVP01_1460500,N/A,"CPP,UF"
PVP01_1460600,SNF7,"vacuolar-sorting.protein.SNF7,.putative"
PVP01_1460700,N/A,"translation.initiation.factor.SUI1,.putative"
PVP01_1460800,N/A,"ubiquitin-conjugating.enzyme.E2,.putative"
PVP01_1460900,WDR82,"WD.repeat-containing.protein.82,.putative"
PVP01_1461000,DOC2,"double.C2-like.domain-containing.protein,.putative"
PVP01_1461100,N/A,"glucose.inhibited.division.protein.a.homologue,.putative"
PVP01_1461200,N/A,"N-alpha-acetyltransferase.15,.NatA.auxiliary.subunit,.putative"
PVP01_1461300,TFB2,"RNA.polymerase.II.transcription.factor.B.subunit.2,.putative"
PVP01_1461400,N/A,ACEA.small.nucleolar.RNA.U3
PVP01_1461500,N/A,"RNA-binding.protein,.putative"
PVP01_1461600,PSOP26,"CPP,UF"
PVP01_1461700,ARFGAP,"ADP-ribosylation.factor.GTPase-activating.protein,.putative"
PVP01_1461800,N/A,"CPP,UF"
PVP01_1461900,N/A,"cytoplasmic.translation.machinery.associated.protein,.putative"
PVP01_1462000,N/A,"CPP,UF"
PVP01_1462100,N/A,"CPP,UF"
PVP01_1462200,N/A,"kinesin-13,.putative"
PVP01_1462300,N/A,"CPP,UF"
PVP01_1462400,UBC12,"NEDD8-conjugating.enzyme.UBC12,.putative"
PVP01_1462500,N/A,"50S.ribosomal.protein.L3,.mitochondrial,.putative"
PVP01_1462600,N/A,"CPP,UF"
PVP01_1462700,N/A,"kinesin,.putative"
PVP01_1462800,EpsL,"epsin-like.protein,.putative"
